16:02:33 [AI Object Patrol] Generating an example config...
16:12:50 [Expansion Quests] - SetupClientData - Loaded existing player quest data for player with UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:12:50 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 20 - Creator UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:12:50 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 23 - Creator UID: O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=
16:34:10 [Safezone] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg= pos=<4190.228027, 14.344604, 4243.071289>) Entered the safezone
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:14 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:15 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:15 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:16 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:16 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:17 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:18 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:19 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:19 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:19 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:19 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:20 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:20 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:20 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:20 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:20 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:21 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:21 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:21 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:11:21 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has send a requested to purchase ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
17:11:21 [Market] Player "Biffo bear" (id=O1ls9xvkgGVgSpsA7SQ08AbgbExKG7uZ4JetyMHxTtg=) has bought ammo_556x45 x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 25.
17:29:37 [Expansion Quests] - SetupClientData - Loaded existing player quest data for player with UID: uVGNSJ0nf2VGIgeNEtpRNc0RvKe3jMM8QwvyuuYbYSg=
17:29:37 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 20 - Creator UID: uVGNSJ0nf2VGIgeNEtpRNc0RvKe3jMM8QwvyuuYbYSg=
17:29:37 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 23 - Creator UID: uVGNSJ0nf2VGIgeNEtpRNc0RvKe3jMM8QwvyuuYbYSg=
17:29:37 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 10 - Creator UID: uVGNSJ0nf2VGIgeNEtpRNc0RvKe3jMM8QwvyuuYbYSg=
17:31:10 [Safezone] Player "Rikinoo" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA= pos=<4242.515137, 15.221609, 4139.263672>) Entered the safezone
17:31:10 [Expansion Quests] - SetupClientData - Loaded existing player quest data for player with UID: R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=
17:31:10 [Expansion Quests] - PlayerQuestsInit - Create new quest instance for quest: 23 - Creator UID: R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=
